"fwcoymap_id","all_oysters_id","UniversalReefID"
"444036",16354,8789
"444039",16355,8790
"444043",16356,8791
"444034",16357,8792
"444035",16358,8793
"444042",16359,8794
"444045",16360,8795
"444063",16361,8796
"444047",16362,8797
"444051",16363,8798
"444044",16364,8799
"444041",16365,8800
"444040",16366,8801
"444033",16367,8802
"444030",16368,8803
"444019",16369,8804
"444021",16370,8805
"444018",16371,8806
"444057",16372,8807
"444054",16373,8808
"444059",16374,8809
"444064",16375,8810
"444069",16376,8811
"444073",16377,8812
"444074",16378,8813
"444061",16379,8814
"444060",16380,8815
"444065",16381,8816
"444058",16382,8817
"444053",16383,8818
"444049",16384,8819
"444052",16385,8820
"444062",16386,8821
"444056",16387,8822
"444050",16388,8823
"444048",16389,8824
"444055",16390,8825
"444028",16391,8826
"444038",16392,8827
"444010",16393,8828
"444012",16394,8829
"444295",16395,8830
"444293",16396,8831
"444285",16397,8832
"444288",16398,8833
"444308",16399,8834
"444302",16400,8835
"444284",16401,8836
"444277",16402,8837
"437401",16403,8838
"444281",16404,8839
"437393",16405,8840
"444280",16406,8841
"444361",16407,8842
"437407",16408,8843
"444395",16409,8844
"444397",16410,8845
"437408",16411,8846
"444392",16412,8847
"444391",16413,8848
"444376",16414,8849
"437406",16415,8850
"444373",16416,8851
"444363",16417,8852
"444389",16418,8853
"444377",16419,8854
"444380",16420,8855
"437391",16421,8856
"444210",16422,8857
"444608",16423,8858
"444613",16424,8859
"444530",16425,8860
"444531",16426,8861
"444510",16427,8862
"444498",16428,8863
"444512",16429,8864
"444493",16430,8865
"444504",16431,8866
"444447",16432,8867
"444446",16433,8868
"444465",16434,8869
"444443",16435,8870
"444440",16436,8871
"444435",16437,8872
"444458",16438,8873
"437413",16439,8874
"444589",16440,8875
"444583",16441,8876
"437412",16442,8877
"437411",16443,8878
"444574",16444,8879
"437410",16445,8880
"444543",16446,8881
"444561",16447,8882
"444559",16448,8883
"444417",16449,8884
"444420",16450,8885
"437409",16451,8886
"444408",16452,8887
"444411",16453,8888
"437405",16454,8889
"444369",16455,8890
"444371",16456,8891
"444378",16457,8892
"444375",16458,8893
"444393",16459,8894
"444387",16460,8895
"444374",16461,8896
"444372",16462,8897
"444379",16463,8898
"444414",16464,8899
"444409",16465,8900
"444405",16466,8901
"444381",16467,8902
"444370",16468,8903
"444365",16469,8904
"444364",16470,8905
"444360",16471,8906
"437404",16472,8907
"437403",16473,8908
"437398",16474,8909
"437400",16475,8910
"437397",16476,8911
"444289",16477,8912
"437392",16478,8913
"444172",16479,8914
"437388",16480,8915
"437385",16481,8916
"437390",16482,8917
"444247",16483,8918
"444233",16484,8919
"444228",16485,8920
"437387",16486,8921
"444175",16487,8922
"437384",16488,8923
"437382",16489,8924
"437378",16490,8925
"437381",16491,8926
"437380",16492,8927
"444004",16493,8928
"444005",16494,8929
"444006",16495,8930
"444007",16496,8931
"444007",16497,8932
"444008",16497,8933
"437377",16498,8934
"443383",16499,8935
"443391",16500,8936
"443400",16501,8937
"444564",16502,8938
"444555",16503,8939
"444547",16504,8940
"444537",16505,8941
"444525",16506,8942
"444515",16507,8943
"444520",16508,8944
"444522",16509,8945
"444528",16510,8946
"444542",16511,8947
"444507",16512,8948
"444492",16513,8949
"444489",16514,8950
"444486",16515,8951
"444480",16516,8952
"444466",16517,8953
"444453",16518,8954
"444463",16519,8955
"444476",16520,8956
"444481",16521,8957
"444509",16522,8958
"444451",16523,8959
"444456",16524,8960
"444460",16525,8961
"444468",16526,8962
"444477",16527,8963
"444485",16528,8964
"444482",16529,8965
"444487",16530,8966
"444491",16531,8967
"444497",16532,8968
"444496",16533,8969
"444500",16534,8970
"444521",16535,8971
"444523",16536,8972
"444526",16537,8973
"444527",16538,8974
"444549",16539,8975
"444545",16540,8976
"444546",16541,8977
"444560",16542,8978
"444428",16543,8979
"444424",16544,8980
"444425",16545,8981
"444421",16546,8982
"444423",16547,8983
"444415",16548,8984
"437348",16549,8985
"443690",16550,8986
"443689",16551,8987
"443688",16552,8988
"443737",16553,8989
"443731",16554,8990
"443729",16555,8991
"444100",16556,8992
"437383",16557,8993
"444173",16558,8994
"444190",16559,8995
"437386",16560,8996
"444215",16561,8997
"444113",16562,8998
"444114",16563,8999
"444105",16564,9000
"444075",16565,9001
"444077",16566,9002
"444078",16567,9003
"444087",16568,9004
"444085",16569,9005
"444091",16570,9006
"444017",16571,9007
"444022",16572,9008
"444011",16573,9009
"444002",16574,9010
"443995",16575,9011
"443989",16576,9012
"437369",16577,9013
"437374",16578,9014
"443973",16579,9015
"443965",16580,9016
"443702",16581,9017
"443584",16582,9018
"443591",16583,9019
"444627",16584,9020
"444630",16585,9021
"444628",16586,9022
"437027",16605,9023
"438631",16606,9024
"438633",16607,9025
"438625",16608,9026
"438619",16609,9027
"438649",16610,9028
"438651",16611,9029
"438655",16612,9030
"438654",16613,9031
"438653",16614,9032
"438652",16615,9033
"438630",16616,9034
"438635",16617,9035
"438626",16618,9036
"438623",16619,9037
"438634",16620,9038
"438621",16621,9039
"438618",16622,9040
"438613",16623,9041
"438612",16624,9042
"438615",16625,9043
"438661",16626,9044
"438609",16627,9045
"438668",16628,9046
"438664",16629,9047
"438666",16630,9048
"438665",16631,9049
"438667",16632,9050
"438670",16633,9051
"438669",16634,9052
"438672",16635,9053
"438671",16636,9054
"438662",16637,9055
"438656",16638,9056
"438657",16639,9057
"438658",16640,9058
"438679",16641,9059
"438680",16642,9060
"438675",16643,9061
"438674",16644,9062
"438673",16645,9063
"438678",16646,9064
"438677",16647,9065
"438685",16648,9066
"438683",16649,9067
"438686",16650,9068
"438684",16651,9069
"438694",16652,9070
"438695",16653,9071
"438693",16654,9072
"438690",16655,9073
"438688",16656,9074
"438689",16657,9075
"438687",16658,9076
"438691",16659,9077
"438692",16660,9078
"438699",16661,9079
"438697",16662,9080
"438698",16663,9081
"438696",16664,9082
"438743",16665,9083
"438741",16666,9084
"438726",16667,9085
"438721",16668,9086
"438717",16669,9087
"438718",16670,9088
"438731",16671,9089
"438727",16672,9090
"438715",16673,9091
"438732",16674,9092
"438725",16675,9093
"438734",16676,9094
"438740",16677,9095
"438736",16678,9096
"438737",16679,9097
"438712",16680,9098
"438711",16681,9099
"438710",16682,9100
"438705",16683,9101
"438716",16684,9102
"438709",16685,9103
"438708",16686,9104
"438707",16687,9105
"438724",16688,9106
"438729",16689,9107
"438739",16690,9108
"438738",16691,9109
"438735",16692,9110
"438744",16693,9111
"438746",16694,9112
"438748",16695,9113
"438754",16696,9114
"438753",16697,9115
"438750",16698,9116
"438772",16699,9117
"438764",16700,9118
"438723",16701,9119
"438728",16702,9120
"438719",16703,9121
"438720",16704,9122
"438702",16705,9123
"438704",16706,9124
"438703",16707,9125
"438701",16708,9126
"438700",16709,9127
"438706",16710,9128
"438713",16711,9129
"438722",16712,9130
"438714",16713,9131
"438730",16714,9132
"438733",16715,9133
"438742",16716,9134
"438745",16717,9135
"438747",16718,9136
"438756",16719,9137
"438761",16720,9138
"438767",16721,9139
"438771",16722,9140
"438759",16723,9141
"438770",16724,9142
"438766",16725,9143
"438758",16726,9144
"438607",16727,9145
"438605",16728,9146
"438606",16729,9147
"438603",16730,9148
"438614",16731,9149
"438611",16732,9150
"438617",16733,9151
"438601",16734,9152
"438596",16735,9153
"438589",16736,9154
"438599",16737,9155
"438578",16738,9156
"438564",16739,9157
"438566",16740,9158
"438569",16741,9159
"438561",16742,9160
"438562",16743,9161
"438556",16744,9162
"438558",16745,9163
"438554",16746,9164
"438551",16747,9165
"438549",16748,9166
"438550",16749,9167
"438545",16750,9168
"438546",16751,9169
"438553",16752,9170
"438548",16753,9171
"438552",16754,9172
"438547",16755,9173
"438538",16756,9174
"438540",16757,9175
"438529",16758,9176
"438532",16759,9177
"438528",16760,9178
"438515",16761,9179
"438514",16762,9180
"438511",16763,9181
"438507",16764,9182
"438509",16765,9183
"438503",16766,9184
"438508",16767,9185
"438506",16768,9186
"438504",16769,9187
"438499",16770,9188
"438497",16771,9189
"438500",16772,9190
"438498",16773,9191
"438496",16774,9192
"438495",16775,9193
"438494",16776,9194
"438526",16777,9195
"438525",16778,9196
"438519",16779,9197
"438521",16780,9198
"438522",16781,9199
"438517",16782,9200
"438512",16783,9201
"438518",16784,9202
"438520",16785,9203
"438516",16786,9204
"438513",16787,9205
"438505",16788,9206
"438501",16789,9207
"438490",16790,9208
"438489",16791,9209
"438488",16792,9210
"438486",16793,9211
"438485",16794,9212
"438484",16795,9213
"438482",16796,9214
"438481",16797,9215
"438479",16798,9216
"438478",16799,9217
"438476",16800,9218
"438475",16801,9219
"438474",16802,9220
"438472",16803,9221
"437026",16804,9222
"438465",16805,9223
"438461",16806,9224
"438457",16807,9225
"438458",16808,9226
"438456",16809,9227
"438463",16810,9228
"437025",16811,9229
"438452",16812,9230
"438451",16813,9231
"438449",16814,9232
"438450",16815,9233
"438448",16816,9234
"438447",16817,9235
"438446",16818,9236
"438443",16819,9237
"438469",16820,9238
"438468",16821,9239
"438467",16822,9240
"438466",16823,9241
"438464",16824,9242
"438462",16825,9243
"438460",16826,9244
"438445",16827,9245
"438444",16828,9246
"438442",16829,9247
"438440",16830,9248
"438428",16831,9249
"438434",16832,9250
"438421",16833,9251
"438435",16834,9252
"438437",16835,9253
"438432",16836,9254
"438425",16837,9255
"438415",16838,9256
"438417",16839,9257
"438414",16840,9258
"438412",16841,9259
"438411",16842,9260
"438410",16843,9261
"438401",16844,9262
"438402",16845,9263
"438407",16846,9264
"438404",16847,9265
"438439",16848,9266
"438436",16849,9267
"438413",16850,9268
"438416",16851,9269
"438418",16852,9270
"438431",16853,9271
"438429",16854,9272
"438427",16855,9273
"438433",16856,9274
"438426",16857,9275
"438423",16858,9276
"438422",16859,9277
"438419",16860,9278
"438420",16861,9279
"438441",16862,9280
"438438",16863,9281
"438424",16864,9282
"438430",16865,9283
"438409",16866,9284
"438408",16867,9285
"438397",16868,9286
"438398",16869,9287
"438400",16870,9288
"438399",16871,9289
"438396",16872,9290
"438395",16873,9291
"438394",16874,9292
"438393",16875,9293
"438392",16876,9294
"438390",16877,9295
"438391",16878,9296
"438384",16879,9297
"438385",16880,9298
"438381",16881,9299
"438379",16882,9300
"438374",16883,9301
"438372",16884,9302
"438371",16885,9303
"438356",16886,9304
"438364",16887,9305
"438366",16888,9306
"438355",16889,9307
"438354",16890,9308
"438359",16891,9309
"438357",16892,9310
"438365",16893,9311
"438367",16894,9312
"438362",16895,9313
"438352",16896,9314
"438351",16897,9315
"438347",16898,9316
"438346",16899,9317
"438345",16900,9318
"438343",16901,9319
"438340",16902,9320
"438338",16903,9321
"438337",16904,9322
"438332",16905,9323
"438328",16906,9324
"438326",16907,9325
"438330",16908,9326
"438325",16909,9327
"438321",16910,9328
"438319",16911,9329
"438318",16912,9330
"438308",16913,9331
"438299",16914,9332
"438289",16915,9333
"438286",16916,9334
"438288",16917,9335
"438287",16918,9336
"438283",16919,9337
"438284",16920,9338
"438285",16921,9339
"438281",16922,9340
"438280",16923,9341
"438293",16924,9342
"438315",16925,9343
"438313",16926,9344
"438310",16927,9345
"438306",16928,9346
"438276",16929,9347
"438275",16930,9348
"438278",16931,9349
"438277",16932,9350
"438274",16933,9351
"438269",16934,9352
"438264",16935,9353
"438262",16936,9354
"438259",16937,9355
"438263",16938,9356
"438260",16939,9357
"438258",16940,9358
"438256",16941,9359
"438255",16942,9360
"438257",16943,9361
"438253",16944,9362
"438252",16945,9363
"438251",16946,9364
"438248",16947,9365
"438247",16948,9366
"438245",16949,9367
"438244",16950,9368
"438246",16951,9369
"438243",16952,9370
"438242",16953,9371
"438240",16954,9372
"438241",16955,9373
"438239",16956,9374
"438238",16957,9375
"438236",16958,9376
"438237",16959,9377
"438234",16960,9378
"438233",16961,9379
"438232",16962,9380
"438231",16963,9381
"438235",16964,9382
"438268",16965,9383
"438267",16966,9384
"438270",16967,9385
"438273",16968,9386
"438272",16969,9387
"438271",16970,9388
"438265",16971,9389
"438261",16972,9390
"438282",16973,9391
"438291",16974,9392
"438290",16975,9393
"438295",16976,9394
"438301",16977,9395
"438206",16978,9396
"438205",16979,9397
"438202",16980,9398
"438199",16981,9399
"438217",16982,9400
"438221",16983,9401
"438228",16984,9402
"438211",16985,9403
"438200",16986,9404
"438201",16987,9405
"437023",16988,9406
"438180",16989,9407
"438184",16990,9408
"438181",16991,9409
"438177",16992,9410
"438175",16993,9411
"438169",16994,9412
"438170",16995,9413
"438167",16996,9414
"438161",16997,9415
"438152",16998,9416
"438150",16999,9417
"438182",17000,9418
"438183",17001,9419
"438185",17002,9420
"438186",17003,9421
"438187",17004,9422
"438188",17005,9423
"438190",17006,9424
"438193",17007,9425
"438197",17008,9426
"438214",17009,9427
"438144",17010,9428
"438143",17011,9429
"438142",17012,9430
"438138",17013,9431
"438139",17014,9432
"438137",17015,9433
"438134",17016,9434
"438135",17017,9435
"438172",17018,9436
"438164",17019,9437
"438162",17020,9438
"438171",17021,9439
"438168",17022,9440
"438179",17023,9441
"438178",17024,9442
"438174",17025,9443
"438173",17026,9444
"438166",17027,9445
"438212",17028,9446
"438213",17029,9447
"438210",17030,9448
"438480",17031,9449
"438477",17032,9450
"438483",17033,9451
"437710",17034,9452
"437740",17046,9453
"437729",17047,9454
"437731",17049,9455
"437733",17050,9456
"437730",17051,9457
"437736",17052,9458
"438300",17128,9459
"438297",17129,9460
"438302",17130,9461
"438305",17131,9462
"438307",17132,9463
"438386",17133,9464
"438387",17134,9465
"438389",17135,9466
"438388",17136,9467
"438380",17137,9468
"438382",17138,9469
"438383",17139,9470
"438375",17140,9471
"438373",17141,9472
"438370",17142,9473
"438368",17143,9474
"438334",17144,9475
"438316",17145,9476
"438320",17146,9477
"438322",17147,9478
"438323",17148,9479
"438324",17149,9480
"438369",17150,9481
"438344",17151,9482
"438602",17152,9483
"438309",17153,9484
"438329",17154,9485
"438335",17155,9486
"438342",17156,9487
"438349",17157,9488
"438350",17158,9489
"438353",17159,9490
"438487",17160,9491
"438492",17161,9492
"438577",17162,9493
"438196",17163,9494
"438195",17164,9495
"438192",17165,9496
"438610",17166,9497
"438572",17167,9498
"438563",17168,9499
"438565",17169,9500
"438455",17170,9501
"438454",17171,9502
"438459",17172,9503
"438249",17173,9504
"438250",17174,9505
"438254",17175,9506
"438148",17176,9507
"438147",17177,9508
"438145",17178,9509
"438140",17179,9510
"438146",17180,9511
"438158",17181,9512
"438156",17182,9513
"438163",17183,9514
"438165",17184,9515
"438157",17185,9516
"438155",17186,9517
"438154",17187,9518
"438194",17188,9519
"438191",17189,9520
"438189",17190,9521
"438203",17191,9522
"438198",17192,9523
"437713",17194,9524
"437732",17203,9525
"437742",17204,9526
"437749",17205,9527
"437741",17206,9528
"437746",17207,9529
"437755",17208,9530
"437750",17209,9531
"437744",17210,9532
"437743",17213,9533
"437737",17215,9534
"437734",17216,9535
"437724",17228,9536
"437727",17229,9537
"437726",17230,9538
"437739",17231,9539
"437735",17232,9540
"437767",17233,9541
"437764",17234,9542
"437828",17253,9543
"437827",17254,9544
"437829",17256,9545
"438131",17372,9546
"438132",17373,9547
"438133",17374,9548
"438136",17375,9549
"438153",17376,9550
"438151",17377,9551
"438149",17378,9552
"438176",17379,9553
"438160",17380,9554
"438159",17381,9555
"438215",17382,9556
"438209",17383,9557
"438141",17384,9558
"438279",17385,9559
"438294",17386,9560
"438292",17387,9561
"438303",17388,9562
"438298",17389,9563
"438296",17390,9564
"438304",17391,9565
"438314",17392,9566
"438311",17393,9567
"438312",17394,9568
"438317",17395,9569
"438348",17396,9570
"438341",17397,9571
"438331",17398,9572
"438333",17399,9573
"438327",17400,9574
"438266",17401,9575
"438473",17402,9576
"438358",17403,9577
"438600",17404,9578
"438591",17405,9579
"438555",17452,9580
"438524",17453,9581
"438523",17454,9582
"437830",17463,9583
"437711",17483,9584
"438592",17505,9585
"438567",17506,9586
"438604",17507,9587
"438628",17508,9588
"437024",17509,9589
"438377",17510,9590
"438378",17511,9591
"438376",17512,9592
"438534",17513,9593
"437738",17519,9594
"437709",17520,9595
"437708",17521,9596
"446113",17573,9597
"446246",17595,9598
"446151",17605,9599
"448283",17611,9600
"448282",17612,9601
"448281",17897,9602
"448291",17898,9603
"448295",17899,9604
"448278",17900,9605
"448273",17901,9606
"448255",17902,9607
"448265",17903,9608
"448242",17904,9609
"448245",17905,9610
"448251",17906,9611
"448260",17907,9612
"448257",17908,9613
"448267",17909,9614
"448263",17910,9615
"448269",17911,9616
"448266",17912,9617
"448244",17913,9618
"448250",17914,9619
"448246",17915,9620
"448249",17916,9621
"448252",17917,9622
"448243",17918,9623
"448253",17919,9624
"448248",17920,9625
"448254",17921,9626
"448276",17922,9627
"448279",17923,9628
"448270",17924,9629
"448272",17925,9630
"448288",18278,9631
"448271",18279,9632
"448289",18280,9633
"448287",18281,9634
"448285",18282,9635
"448286",18283,9636
"448292",18284,9637
"448293",18285,9638
"448299",18286,9639
"448301",18288,9640
"448264",18346,9641
"448259",18347,9642
"448256",18348,9643
"448261",18349,9644
"446243",18768,9645
"437416",18774,9646
"446244",18808,9647
"446232",18809,9648
"446225",18810,9649
"446218",18811,9650
"446198",18812,9651
"446215",18813,9652
"448234",18814,9653
"448235",18815,9654
"448232",18816,9655
"448231",18817,9656
"448230",18818,9657
"448228",18819,9658
"448239",18820,9659
"448238",18821,9660
"448241",18822,9661
"446540",19051,9662
"437446",19052,9663
"437444",19053,9664
"446188",19054,9665
"446353",19055,9666
"446333",19056,9667
"446337",19057,9668
"446312",19058,9669
"446263",19059,9670
"445718",19060,9671
"445746",19061,9672
"445737",19062,9673
"445728",19063,9674
"445775",19064,9675
"445774",19065,9676
"445770",19066,9677
"445820",19067,9678
"447450",19320,9679
"447435",19325,9680
"445222",20105,9681
"445220",20106,9682
"445213",20107,9683
"448225",20113,9684
"448223",20114,9685
"448229",20115,9686
"448221",20116,9687
"448206",20117,9688
"448213",20118,9689
"448215",20119,9690
"448204",20120,9691
"448210",20121,9692
"448211",20122,9693
"448219",20123,9694
"448188",20124,9695
"448192",20125,9696
"448189",20126,9697
"448198",20127,9698
"448195",20128,9699
"448199",20129,9700
"448216",20130,9701
"448222",20131,9702
"448227",20132,9703
"448226",20133,9704
"448182",20134,9705
"448197",20135,9706
"448167",20136,9707
"448169",20137,9708
"448176",20138,9709
"448177",20139,9710
"448175",20140,9711
"448174",20141,9712
"448171",20142,9713
"448165",20143,9714
"448163",20144,9715
"448162",20145,9716
"448166",20146,9717
"448172",20147,9718
"448155",20148,9719
"448139",20149,9720
"448149",20150,9721
"448156",20151,9722
"448160",20152,9723
"448153",20153,9724
"448151",20154,9725
"448145",20155,9726
"448140",20156,9727
"448158",20157,9728
"448125",20158,9729
"448133",20159,9730
"448137",20160,9731
"448124",20161,9732
"448086",20162,9733
"448103",20163,9734
"448083",20164,9735
"448082",20165,9736
"448115",20166,9737
"448075",20167,9738
"448061",20168,9739
"448104",20169,9740
"448105",20170,9741
"448107",20171,9742
"448084",20172,9743
"448077",20173,9744
"448076",20174,9745
"448058",20175,9746
"448031",20176,9747
"448027",20177,9748
"448013",20178,9749
"448049",20179,9750
"448029",20180,9751
"447972",20181,9752
"447975",20182,9753
"447963",20183,9754
"447984",20184,9755
"448060",20185,9756
"448062",20186,9757
"448009",20187,9758
"448028",20188,9759
"447986",20189,9760
"447962",20190,9761
"447945",20191,9762
"448030",20192,9763
"448044",20193,9764
"448047",20194,9765
"448018",20195,9766
"448026",20196,9767
"447979",20197,9768
"447969",20198,9769
"447992",20199,9770
"448008",20200,9771
"447996",20201,9772
"447931",20202,9773
"447943",20203,9774
"447927",20204,9775
"447911",20205,9776
"447887",20206,9777
"447892",20207,9778
"447900",20208,9779
"447902",20209,9780
"447886",20210,9781
"447903",20211,9782
"447921",20212,9783
"447917",20213,9784
"447920",20214,9785
"447942",20215,9786
"447947",20216,9787
"447954",20217,9788
"447968",20218,9789
"447980",20219,9790
"447988",20220,9791
"448004",20221,9792
"448001",20222,9793
"447983",20223,9794
"447970",20224,9795
"448007",20225,9796
"448002",20226,9797
"448019",20227,9798
"448054",20228,9799
"448053",20229,9800
"448050",20230,9801
"448032",20231,9802
"448038",20232,9803
"448055",20233,9804
"448057",20234,9805
"448063",20235,9806
"448066",20236,9807
"448022",20237,9808
"447997",20238,9809
"447982",20239,9810
"447948",20240,9811
"447930",20241,9812
"447995",20242,9813
"448014",20243,9814
"448010",20244,9815
"447946",20245,9816
"448006",20246,9817
"446098",20247,9818
"446045",20248,9819
"446068",20249,9820
"446085",20250,9821
"446029",20251,9822
"446031",20252,9823
"446018",20253,9824
"446057",20254,9825
"446015",20255,9826
"446033",20256,9827
"446030",20257,9828
"446099",20258,9829
"446026",20259,9830
"446028",20260,9831
"445989",20261,9832
"445977",20262,9833
"445965",20263,9834
"446094",20264,9835
"446020",20265,9836
"446037",20266,9837
"445993",20267,9838
"446069",20268,9839
"446027",20269,9840
"446071",20270,9841
"446107",20271,9842
"446065",20272,9843
"445939",20273,9844
"445919",20274,9845
"445929",20275,9846
"445908",20276,9847
"445791",20277,9848
"446070",20278,9849
"446053",20279,9850
"446116",20280,9851
"446113",20281,9852
"446000",20282,9853
"446002",20283,9854
"446054",20284,9855
"446025",20285,9856
"446014",20286,9857
"446001",20287,9858
"446017",20288,9859
"446007",20289,9860
"445987",20290,9861
"445979",20291,9862
"445981",20292,9863
"445969",20293,9864
"445985",20294,9865
"445937",20295,9866
"445918",20296,9867
"445961",20297,9868
"446077",20298,9869
"446102",20299,9870
"446089",20300,9871
"446124",20301,9872
"446127",20302,9873
"445959",20303,9874
"445966",20304,9875
"446051",20305,9876
"446093",20306,9877
"446062",20307,9878
"446078",20308,9879
"446095",20309,9880
"446117",20310,9881
"446056",20311,9882
"446035",20312,9883
"446019",20313,9884
"446012",20314,9885
"446024",20315,9886
"446114",20316,9887
"446118",20317,9888
"446229",20318,9889
"446182",20319,9890
"446176",20320,9891
"446162",20321,9892
"446079",20322,9893
"446044",20323,9894
"446049",20324,9895
"445954",20325,9896
"445870",20326,9897
"445856",20327,9898
"445777",20328,9899
"445755",20329,9900
"446274",20345,9901
"446270",20346,9902
"446262",20347,9903
"446253",20348,9904
"446271",20349,9905
"446280",20350,9906
"446282",20351,9907
"446256",20352,9908
"446272",20353,9909
"446287",20354,9910
"446249",20355,9911
"446252",20356,9912
"437440",20357,9913
"446377",20358,9914
"446311",20359,9915
"446293",20360,9916
"446410",20361,9917
"446399",20362,9918
"446402",20363,9919
"446292",20364,9920
"446266",20365,9921
"446273",20366,9922
"446285",20367,9923
"446288",20368,9924
"446290",20369,9925
"446284",20370,9926
"446268",20371,9927
"446254",20372,9928
"446258",20373,9929
"446250",20374,9930
"446242",20375,9931
"446247",20376,9932
"446237",20377,9933
"446245",20378,9934
"446261",20379,9935
"446264",20380,9936
"446259",20381,9937
"446260",20382,9938
"446313",20383,9939
"446316",20384,9940
"446336",20385,9941
"446322",20386,9942
"446339",20387,9943
"446345",20388,9944
"446331",20389,9945
"446297",20390,9946
"446306",20391,9947
"446394",20392,9948
"446357",20393,9949
"446350",20394,9950
"446326",20395,9951
"446324",20396,9952
"446325",20397,9953
"446423",20398,9954
"446384",20399,9955
"446382",20400,9956
"446362",20401,9957
"446365",20402,9958
"446530",20403,9959
"446386",20404,9960
"446356",20405,9961
"446340",20406,9962
"446335",20407,9963
"446319",20408,9964
"446467",20409,9965
"446471",20410,9966
"446405",20411,9967
"446430",20412,9968
"446233",20413,9969
"446199",20414,9970
"446224",20415,9971
"446166",20416,9972
"446207",20417,9973
"446174",20418,9974
"446161",20419,9975
"446181",20420,9976
"446191",20421,9977
"446194",20422,9978
"446175",20423,9979
"446163",20424,9980
"446154",20425,9981
"446135",20426,9982
"446142",20427,9983
"446151",20428,9984
"437438",20429,9985
"446416",20430,9986
"446378",20431,9987
"446389",20432,9988
"446332",20433,9989
"446338",20434,9990
"437445",20435,9991
"446659",20436,9992
"446668",20437,9993
"446694",20438,9994
"446636",20439,9995
"446652",20440,9996
"446283",20441,9997
"446281",20442,9998
"446369",20443,9999
"446363",20444,10000
"437443",20445,10001
"437441",20446,10002
"446371",20447,10003
"446125",20448,10004
"446082",20449,10005
"446088",20450,10006
"446092",20451,10007
"446133",20452,10008
"446081",20453,10009
"446013",20454,10010
"446006",20455,10011
"446084",20456,10012
"446105",20457,10013
"446074",20458,10014
"446108",20459,10015
"446136",20460,10016
"446119",20461,10017
"446121",20462,10018
"446148",20463,10019
"446156",20464,10020
"446146",20465,10021
"446159",20466,10022
"446234",20467,10023
"446193",20468,10024
"446239",20469,10025
"446228",20470,10026
"446217",20471,10027
"446213",20472,10028
"446241",20473,10029
"446220",20474,10030
"446206",20475,10031
"446180",20476,10032
"446167",20477,10033
"446278",20478,10034
"446310",20479,10035
"446289",20480,10036
"446496",20481,10037
"446168",20486,10038
"445691",20487,10039
"445430",20488,10040
"445427",20489,10041
"446230",20490,10042
"446219",20491,10043
"446195",20492,10044
"446184",20493,10045
"446189",20494,10046
"446155",20495,10047
"446192",20496,10048
"446212",20497,10049
"446205",20498,10050
"446221",20499,10051
"446235",20500,10052
"446227",20501,10053
"446226",20502,10054
"446214",20503,10055
"446203",20504,10056
"445692",20505,10057
"445401",20506,10058
"445419",20507,10059
"445414",20508,10060
"445410",20509,10061
"445403",20510,10062
"445750",20511,10063
"445748",20512,10064
"445757",20513,10065
"445790",20514,10066
"445522",20515,10067
"445426",20516,10068
"445412",20517,10069
"445749",20518,10070
"445988",20519,10071
"445209",20528,10072
"437287",20631,10073
"441715",20644,10074
"437268",20660,10075
"437268",20661,10076
"441631",20666,10077
"441596",20676,10078
"440734",20792,10079
"439648",20794,10080
"439333",20798,10081
"440152",20807,10082
"440124",20811,10083
"437129",20815,10084
"437129",20816,10085
"439712",20817,10086
"439708",20818,10087
"439391",20825,10088
"437082",20829,10089
"439657",20835,10090
"439641",20840,10091
"439752",20844,10092
"439968",20854,10093
"439981",20854,10094
"440036",20861,10095
"440037",20863,10096
"437128",20868,10097
"440097",20881,10098
"437135",20882,10099
"440116",20883,10100
"440120",20884,10101
"437134",20886,10102
"440053",20889,10103
"440208",20892,10104
"440174",20894,10105
"440203",20895,10106
"440264",20905,10107
"440267",20905,10108
"440269",20905,10109
"440257",20906,10110
"440251",20907,10111
"440281",20908,10112
"437143",20909,10113
"437143",20910,10114
"437144",20911,10115
"440340",20913,10116
"440355",20914,10117
"440413",20916,10118
"440739",20927,10119
"440847",20942,10120
"440859",20943,10121
"437155",20944,10122
"437172",20962,10123
"438752",20969,10124
"438757",20970,10125
"438755",20971,10126
"438749",20972,10127
"438765",20973,10128
"438762",20974,10129
"438760",20975,10130
"438763",20976,10131
"438768",20977,10132
"438769",20978,10133
"438773",20979,10134
"438774",20980,10135
"438776",20981,10136
"438775",20982,10137
"438778",20983,10138
"438780",20984,10139
"438751",20985,10140
"438777",20986,10141
"438779",20987,10142
"438782",20988,10143
"438781",20989,10144
"438785",20990,10145
"438790",20991,10146
"438791",20992,10147
"438795",20993,10148
"438784",20994,10149
"438786",20995,10150
"438787",20996,10151
"438788",20997,10152
"438792",20998,10153
"438793",20999,10154
"438796",21000,10155
"438794",21001,10156
"438789",21002,10157
"438805",21003,10158
"438811",21004,10159
"438797",21005,10160
"438803",21006,10161
"438806",21007,10162
"438804",21008,10163
"438802",21009,10164
"438799",21010,10165
"438800",21011,10166
"438801",21012,10167
"438798",21013,10168
"438812",21014,10169
"438809",21015,10170
"438810",21016,10171
"438807",21017,10172
"438815",21018,10173
"438813",21019,10174
"438819",21020,10175
"438822",21021,10176
"438817",21022,10177
"438821",21023,10178
"438832",21024,10179
"438820",21025,10180
"438818",21026,10181
"438828",21027,10182
"438830",21028,10183
"438829",21029,10184
"438836",21030,10185
